date,open,close,high,low,volume,code
2017-10-25,3.62,3.591,3.629,3.572,1676109.0,601288
2017-10-26,3.581,3.524,3.581,3.505,4645126.0,601288
2017-10-27,3.515,3.543,3.572,3.505,4336945.0,601288
2017-10-30,3.543,3.562,3.591,3.534,3524719.0,601288
2017-10-31,3.572,3.562,3.6,3.553,2552215.0,601288
2017-11-01,3.562,3.553,3.572,3.515,2662549.0,601288
2017-11-02,3.543,3.543,3.553,3.505,2537027.0,601288
2017-11-03,3.543,3.543,3.553,3.505,2815646.0,601288
2017-11-06,3.524,3.505,3.534,3.486,2118381.0,601288
2017-11-07,3.505,3.534,3.543,3.486,3098003.0,601288
2017-11-08,3.524,3.534,3.543,3.505,2883015.0,601288
2017-11-09,3.524,3.505,3.524,3.496,1798935.0,601288
2017-11-10,3.496,3.458,3.505,3.439,2804353.0,601288
2017-11-13,3.458,3.467,3.496,3.42,6214725.0,601288
2017-11-14,3.458,3.439,3.458,3.429,1795618.0,601288
2017-11-15,3.439,3.439,3.448,3.41,2620142.0,601288
2017-11-16,3.439,3.4,3.439,3.391,2166882.0,601288
2017-11-17,3.4,3.486,3.496,3.391,5864140.0,601288
2017-11-20,3.467,3.496,3.515,3.448,3327769.0,601288
2017-11-21,3.496,3.486,3.543,3.467,5284486.0,601288
2017-11-22,3.505,3.62,3.629,3.496,5927299.0,601288
2017-11-23,3.629,3.61,3.696,3.572,5796859.0,601288
2017-11-24,3.591,3.62,3.648,3.581,2665175.0,601288
2017-11-27,3.61,3.62,3.629,3.534,4424698.0,601288
2017-11-28,3.591,3.572,3.6,3.553,1943564.0,601288
2017-11-29,3.572,3.572,3.6,3.553,1703672.0,601288
2017-11-30,3.572,3.562,3.591,3.562,2001574.0,601288
2017-12-01,3.572,3.562,3.581,3.524,2741050.0,601288
2017-12-04,3.553,3.562,3.572,3.534,1396798.0,601288
2017-12-05,3.562,3.629,3.658,3.553,4702996.0,601288
2017-12-06,3.62,3.62,3.639,3.581,2685232.0,601288
2017-12-07,3.61,3.6,3.62,3.553,1968366.0,601288
2017-12-08,3.581,3.562,3.591,3.543,2191477.0,601288
2017-12-11,3.553,3.553,3.562,3.534,1853311.0,601288
2017-12-12,3.553,3.524,3.562,3.524,1470308.0,601288
2017-12-13,3.524,3.534,3.543,3.505,1510632.0,601288
2017-12-14,3.543,3.534,3.572,3.515,1733037.0,601288
2017-12-15,3.534,3.496,3.534,3.486,2014829.0,601288
2017-12-18,3.505,3.496,3.515,3.486,1633539.0,601288
2017-12-19,3.496,3.534,3.534,3.486,2074206.0,601288
2017-12-20,3.524,3.534,3.543,3.505,2019680.0,601288
2017-12-21,3.524,3.524,3.543,3.515,1810896.0,601288
2017-12-22,3.524,3.496,3.534,3.486,1542766.0,601288
2017-12-25,3.505,3.505,3.534,3.496,2035946.0,601288
2017-12-26,3.505,3.581,3.581,3.505,2848255.0,601288
2017-12-27,3.581,3.572,3.62,3.543,3085492.0,601288
2017-12-28,3.562,3.6,3.62,3.553,3035240.0,601288
2017-12-29,3.61,3.648,3.677,3.61,3160217.0,601288
2018-01-02,3.658,3.667,3.753,3.591,7985191.0,601288
2018-01-03,3.648,3.696,3.715,3.648,3073498.0,601288
2018-01-04,3.696,3.686,3.724,3.667,3151427.0,601288
2018-01-05,3.686,3.686,3.715,3.667,2454164.0,601288
2018-01-08,3.696,3.677,3.705,3.658,2326323.0,601288
2018-01-09,3.667,3.648,3.696,3.639,2526695.0,601288
2018-01-10,3.639,3.724,3.734,3.629,4192770.0,601288
2018-01-11,3.724,3.801,3.81,3.715,4006490.0,601288
2018-01-12,3.81,3.82,3.848,3.801,3452961.0,601288
2018-01-15,3.829,3.924,3.972,3.82,5515164.0,601288
2018-01-16,3.915,3.953,3.981,3.858,8429619.0,601288
2018-01-17,3.953,4.02,4.115,3.943,8547128.0,601288
2018-01-18,4.067,4.162,4.182,4.058,8076568.0,601288
2018-01-19,4.21,4.258,4.267,4.143,6059788.0,601288
2018-01-22,4.229,4.153,4.315,4.134,8013254.0,601288
2018-01-23,4.162,4.267,4.305,4.124,16348061.0,601288
2018-01-24,4.324,4.315,4.458,4.267,12098990.0,601288
2018-01-25,4.305,4.324,4.362,4.21,7431980.0,601288
2018-01-26,4.305,4.267,4.42,4.21,18722998.0,601288
2018-01-29,4.296,4.296,4.391,4.248,9272793.0,601288
2018-01-30,4.296,4.21,4.305,4.201,5415752.0,601288
2018-01-31,4.201,4.248,4.258,4.172,5016716.0,601288
2018-02-01,4.239,4.296,4.324,4.22,7231629.0,601288
2018-02-02,4.267,4.296,4.296,4.201,4897905.0,601288
2018-02-05,4.248,4.524,4.534,4.229,9886598.0,601288
2018-02-06,4.429,4.486,4.515,4.372,10942621.0,601288
2018-02-07,4.477,4.248,4.591,4.201,11218485.0,601288
2018-02-08,4.22,4.105,4.248,3.972,9495951.0,601288
2018-02-09,3.972,3.962,4.029,3.81,10430730.0,601288
2018-02-12,3.943,3.896,3.962,3.858,5683728.0,601288
2018-02-13,3.934,3.953,4.048,3.915,6433021.0,601288
2018-02-14,3.953,3.962,3.991,3.905,2636217.0,601288
2018-02-22,4.067,4.105,4.115,4.048,5380012.0,601288
2018-02-23,4.105,4.134,4.143,4.067,3367814.0,601288
2018-02-26,4.162,4.115,4.21,4.058,6781887.0,601288
2018-02-27,4.105,4.001,4.115,3.972,6379448.0,601288
2018-02-28,3.943,3.934,3.972,3.905,3983068.0,601288
2018-03-01,3.905,3.934,3.972,3.886,3413249.0,601288
2018-03-02,3.896,3.915,3.943,3.877,2825757.0,601288
2018-03-05,3.905,3.877,3.934,3.848,3822804.0,601288
2018-03-06,3.905,3.848,3.915,3.81,10748248.0,601288
2018-03-07,3.867,3.858,3.915,3.848,6061359.0,601288
2018-03-08,3.848,3.829,3.867,3.81,5146952.0,601288
2018-03-09,3.839,3.829,3.858,3.801,3805173.0,601288
2018-03-12,3.848,3.839,3.867,3.82,6418260.0,601288
2018-03-13,3.886,3.934,3.972,3.877,10351929.0,601288
2018-03-14,3.924,3.896,3.924,3.877,3980799.0,601288
2018-03-15,3.877,3.934,3.943,3.877,3858217.0,601288
2018-03-16,3.924,3.877,3.934,3.867,3556187.0,601288
2018-03-19,3.867,3.886,3.886,3.839,2837586.0,601288
2018-03-20,3.858,3.905,3.915,3.858,3098355.0,601288
2018-03-21,3.905,3.905,3.943,3.896,4292399.0,601288
2018-03-22,3.915,3.867,3.915,3.829,4183705.0,601288
2018-03-23,3.781,3.762,3.791,3.724,7439769.0,601288
2018-03-26,3.743,3.639,3.762,3.61,6338633.0,601288
2018-03-27,3.686,3.658,3.705,3.62,4987732.0,601288
2018-03-28,3.629,3.677,3.724,3.629,4860143.0,601288
2018-03-29,3.667,3.772,3.801,3.639,5004730.0,601288
2018-03-30,3.762,3.724,3.791,3.715,2966040.0,601288
2018-04-02,3.715,3.658,3.743,3.648,3864427.0,601288
2018-04-03,3.629,3.648,3.677,3.629,3416619.0,601288
2018-04-04,3.648,3.629,3.677,3.629,2894061.0,601288
2018-04-09,3.639,3.648,3.658,3.62,2210682.0,601288
2018-04-10,3.648,3.753,3.762,3.629,4625275.0,601288
2018-04-11,3.734,3.801,3.829,3.724,5064446.0,601288
2018-04-12,3.791,3.715,3.801,3.705,3032962.0,601288
2018-04-13,3.743,3.686,3.753,3.677,2589944.0,601288
2018-04-16,3.667,3.572,3.667,3.562,6021860.0,601288
2018-04-17,3.572,3.553,3.591,3.543,3263887.0,601288
2018-04-18,3.591,3.591,3.61,3.553,3674283.0,601288
2018-04-19,3.581,3.6,3.629,3.572,3108492.0,601288
2018-04-20,3.581,3.562,3.591,3.534,3092581.0,601288
2018-04-23,3.553,3.581,3.591,3.534,2324395.0,601288
2018-04-24,3.591,3.658,3.686,3.581,4552732.0,601288
2018-04-25,3.639,3.629,3.648,3.61,1762515.0,601288
2018-04-26,3.629,3.61,3.639,3.572,2094667.0,601288
2018-04-27,3.61,3.629,3.629,3.591,1754450.0,601288
2018-05-02,3.667,3.677,3.705,3.648,2915207.0,601288
2018-05-03,3.667,3.658,3.696,3.648,1998100.0,601288
2018-05-04,3.648,3.648,3.667,3.629,1623540.0,601288
2018-05-07,3.658,3.677,3.686,3.639,2365475.0,601288
2018-05-08,3.667,3.715,3.743,3.658,2945746.0,601288
2018-05-09,3.715,3.715,3.724,3.686,1683194.0,601288
2018-05-10,3.724,3.705,3.734,3.677,1585320.0,601288
2018-05-11,3.715,3.724,3.743,3.696,2256160.0,601288
2018-05-14,3.734,3.753,3.772,3.734,2460567.0,601288
2018-05-15,3.762,3.734,3.772,3.705,2574006.0,601288
2018-05-16,3.715,3.667,3.715,3.648,2723970.0,601288
2018-05-17,3.677,3.667,3.677,3.648,1591980.0,601288
2018-05-18,3.658,3.715,3.715,3.648,2421181.0,601288
2018-05-21,3.724,3.734,3.743,3.715,2724701.0,601288
2018-05-22,3.724,3.705,3.724,3.677,2502037.0,601288
2018-05-23,3.686,3.648,3.696,3.639,2699196.0,601288
2018-05-24,3.658,3.61,3.658,3.6,2840829.0,601288
2018-05-25,3.64,3.63,3.65,3.61,2140187.0,601288
2018-05-28,3.63,3.61,3.63,3.6,1656986.0,601288
2018-05-29,3.6,3.62,3.63,3.55,2795215.0,601288
2018-05-30,3.59,3.56,3.6,3.55,1886217.0,601288
2018-05-31,3.59,3.59,3.6,3.56,2308158.0,601288
2018-06-01,3.57,3.6,3.63,3.57,2005514.0,601288
2018-06-04,3.61,3.66,3.68,3.6,2614902.0,601288
2018-06-05,3.67,3.67,3.68,3.64,1893778.0,601288
2018-06-06,3.67,3.64,3.67,3.62,1834993.0,601288
2018-06-07,3.65,3.66,3.68,3.63,1705524.0,601288
2018-06-08,3.64,3.59,3.65,3.58,2060445.0,601288
2018-06-11,3.58,3.6,3.6,3.55,1999832.0,601288
2018-06-12,3.59,3.6,3.61,3.58,1236175.0,601288
2018-06-13,3.6,3.59,3.6,3.56,1664307.0,601288
2018-06-14,3.58,3.61,3.62,3.57,2210587.0,601288
2018-06-15,3.6,3.63,3.66,3.59,2401626.0,601288
2018-06-19,3.61,3.63,3.65,3.57,6221790.0,601288
2018-06-20,3.61,3.58,3.62,3.58,1946871.0,601288
2018-06-21,3.58,3.59,3.61,3.57,2014547.0,601288
2018-06-22,3.57,3.58,3.58,3.55,1745337.0,601288
2018-06-25,3.59,3.53,3.6,3.52,2010404.0,601288
2018-06-26,3.51,3.46,3.51,3.42,2868053.0,601288
2018-06-27,3.45,3.43,3.46,3.39,2930275.0,601288
2018-06-28,3.4,3.39,3.43,3.38,2072589.0,601288
2018-06-29,3.38,3.44,3.45,3.38,2037466.0,601288
2018-07-02,3.43,3.32,3.43,3.31,2749616.0,601288
2018-07-03,3.32,3.31,3.33,3.25,3577015.0,601288
2018-07-04,3.3,3.32,3.36,3.29,2716146.0,601288
2018-07-05,3.32,3.36,3.37,3.29,3164035.0,601288
2018-07-06,3.34,3.39,3.41,3.32,2977449.0,601288
2018-07-09,3.4,3.52,3.53,3.39,3372784.0,601288
2018-07-10,3.51,3.5,3.53,3.46,1977952.0,601288
2018-07-11,3.45,3.46,3.48,3.42,1994194.0,601288
2018-07-12,3.46,3.53,3.55,3.45,2432661.0,601288
2018-07-13,3.54,3.5,3.54,3.49,1372584.0,601288
2018-07-16,3.49,3.42,3.5,3.41,1984569.0,601288
2018-07-17,3.42,3.41,3.43,3.39,1333221.0,601288
2018-07-18,3.42,3.41,3.48,3.41,1719877.0,601288
2018-07-19,3.42,3.37,3.43,3.35,2154908.0,601288
2018-07-20,3.36,3.54,3.56,3.34,4547298.0,601288
2018-07-23,3.51,3.6,3.64,3.5,4780787.0,601288
2018-07-24,3.6,3.62,3.65,3.58,3647713.0,601288
2018-07-25,3.64,3.64,3.65,3.61,2082470.0,601288
2018-07-26,3.64,3.59,3.66,3.57,2343609.0,601288
2018-07-27,3.59,3.59,3.6,3.55,1499939.0,601288
2018-07-30,3.58,3.61,3.65,3.56,2272240.0,601288
2018-07-31,3.59,3.64,3.64,3.58,1779429.0,601288
2018-08-01,3.64,3.6,3.69,3.59,2495806.0,601288
2018-08-02,3.59,3.5,3.6,3.48,2866342.0,601288
2018-08-03,3.5,3.53,3.58,3.49,2913086.0,601288
2018-08-06,3.53,3.56,3.64,3.53,3702266.0,601288
2018-08-07,3.57,3.63,3.63,3.54,2191736.0,601288
2018-08-08,3.63,3.58,3.63,3.57,1518534.0,601288
2018-08-09,3.56,3.63,3.64,3.55,2021615.0,601288
2018-08-10,3.63,3.61,3.63,3.59,1411560.0,601288
2018-08-13,3.58,3.56,3.59,3.51,2264691.0,601288
2018-08-14,3.55,3.55,3.56,3.51,1510397.0,601288
2018-08-15,3.54,3.49,3.55,3.49,1859556.0,601288
2018-08-16,3.47,3.51,3.51,3.45,2177830.0,601288
2018-08-17,3.52,3.5,3.54,3.49,1780544.0,601288
2018-08-20,3.51,3.57,3.57,3.5,1737295.0,601288
2018-08-21,3.57,3.59,3.62,3.56,1748023.0,601288
2018-08-22,3.59,3.57,3.59,3.55,1057462.0,601288
2018-08-23,3.57,3.57,3.6,3.55,1327319.0,601288
2018-08-24,3.56,3.61,3.64,3.55,2173324.0,601288
2018-08-27,3.62,3.64,3.64,3.59,2224352.0,601288
2018-08-28,3.64,3.62,3.66,3.61,1190027.0,601288
2018-08-29,3.63,3.64,3.65,3.62,1674760.0,601288
2018-08-30,3.63,3.6,3.65,3.6,1330696.0,601288
2018-08-31,3.6,3.63,3.65,3.59,2096313.0,601288
2018-09-03,3.62,3.64,3.65,3.62,1480814.0,601288
2018-09-04,3.64,3.65,3.67,3.61,1773349.0,601288
2018-09-05,3.64,3.6,3.65,3.59,1707489.0,601288
2018-09-06,3.6,3.57,3.62,3.56,1536553.0,601288
2018-09-07,3.58,3.59,3.61,3.57,1052135.0,601288
2018-09-10,3.58,3.6,3.61,3.57,1501858.0,601288
2018-09-11,3.59,3.59,3.63,3.58,1049783.0,601288
2018-09-12,3.58,3.57,3.59,3.56,929218.0,601288
2018-09-13,3.59,3.63,3.63,3.58,1512021.0,601288
2018-09-14,3.63,3.63,3.64,3.61,1370083.0,601288
2018-09-17,3.62,3.62,3.63,3.6,875448.0,601288
2018-09-18,3.62,3.64,3.65,3.61,1523711.0,601288
2018-09-19,3.64,3.65,3.67,3.63,2368213.0,601288
2018-09-20,3.65,3.67,3.7,3.65,2145600.0,601288
2018-09-21,3.68,3.93,3.93,3.67,6346063.0,601288
2018-09-25,3.86,3.86,3.88,3.82,3033685.0,601288
2018-09-26,3.86,3.85,3.92,3.83,4435859.0,601288
2018-09-27,3.84,3.84,3.86,3.8,3012595.0,601288
2018-09-28,3.84,3.89,3.94,3.84,3461350.0,601288
2018-10-08,3.81,3.79,3.83,3.75,3011259.0,601288
2018-10-09,3.77,3.75,3.79,3.73,1898498.0,601288
2018-10-10,3.75,3.76,3.79,3.72,1967473.0,601288
2018-10-11,3.66,3.65,3.73,3.62,3197570.0,601288
2018-10-12,3.66,3.74,3.76,3.64,2792808.0,601288
2018-10-15,3.74,3.7,3.74,3.66,2003000.0,601288
2018-10-16,3.7,3.74,3.77,3.7,1880431.0,601288
2018-10-17,3.76,3.77,3.79,3.7,2564520.0,601288
2018-10-18,3.76,3.68,3.76,3.68,1988488.0,601288
2018-10-19,3.68,3.79,3.82,3.65,3594117.0,601288
2018-10-22,3.81,3.89,3.92,3.79,4522420.0,601288
2018-10-23,3.87,3.81,3.89,3.8,2295292.0,601288
2018-10-24,3.8,3.87,3.93,3.8,3546615.0,601288
2018-10-25,3.81,3.88,3.89,3.8,2438318.0,601288
2018-10-26,3.88,3.91,3.91,3.83,2759112.0,601288
2018-10-29,3.9,3.82,3.93,3.8,2738384.0,601288
2018-10-30,3.82,3.84,3.87,3.81,2673064.0,601288
2018-10-31,3.85,3.87,3.88,3.82,2519740.0,601288
2018-11-01,3.87,3.82,3.88,3.81,2581878.0,601288
2018-11-02,3.86,3.87,3.9,3.8,5169929.0,601288
2018-11-05,3.85,3.82,3.86,3.79,2977318.0,601288
2018-11-06,3.81,3.79,3.82,3.76,2189093.0,601288
2018-11-07,3.8,3.78,3.82,3.76,1934982.0,601288
2018-11-08,3.81,3.79,3.81,3.77,1650840.0,601288
2018-11-09,3.76,3.65,3.76,3.63,5125664.0,601288
2018-11-12,3.64,3.64,3.65,3.61,3102948.0,601288
2018-11-13,3.61,3.65,3.66,3.6,2564127.0,601288
2018-11-14,3.64,3.59,3.64,3.58,3190158.0,601288
2018-11-15,3.59,3.61,3.61,3.58,2207327.0,601288
2018-11-16,3.61,3.6,3.63,3.58,2893044.0,601288
2018-11-19,3.61,3.65,3.66,3.6,2724815.0,601288
2018-11-20,3.64,3.6,3.64,3.59,2451051.0,601288
2018-11-21,3.58,3.62,3.62,3.58,1620489.0,601288
2018-11-22,3.62,3.6,3.62,3.59,1048926.0,601288
2018-11-23,3.59,3.57,3.6,3.56,1859151.0,601288
2018-11-26,3.58,3.59,3.6,3.57,1646409.0,601288
2018-11-27,3.6,3.57,3.6,3.56,1153919.0,601288
2018-11-28,3.57,3.58,3.59,3.56,1457028.0,601288
2018-11-29,3.59,3.55,3.6,3.55,1602727.0,601288
2018-11-30,3.56,3.57,3.57,3.54,1645998.0,601288
2018-12-03,3.62,3.62,3.63,3.6,3047202.0,601288
2018-12-04,3.61,3.61,3.62,3.6,1428432.0,601288
2018-12-05,3.59,3.6,3.62,3.58,1592518.0,601288
2018-12-06,3.59,3.57,3.6,3.56,2335345.0,601288
2018-12-07,3.58,3.58,3.59,3.57,1190305.0,601288
2018-12-10,3.56,3.56,3.57,3.55,1221830.0,601288
2018-12-11,3.56,3.56,3.57,3.55,1084711.0,601288
2018-12-12,3.57,3.57,3.58,3.56,1085168.0,601288
2018-12-13,3.57,3.59,3.61,3.56,1674773.0,601288
2018-12-14,3.58,3.57,3.59,3.57,1630378.0,601288
2018-12-17,3.56,3.58,3.58,3.55,2019174.0,601288
2018-12-18,3.56,3.55,3.57,3.53,1783177.0,601288
2018-12-19,3.55,3.53,3.55,3.53,1611010.0,601288
2018-12-20,3.53,3.51,3.54,3.45,2889978.0,601288
2018-12-21,3.5,3.51,3.52,3.46,2817340.0,601288
2018-12-24,3.49,3.53,3.55,3.47,2200423.0,601288
2018-12-25,3.52,3.56,3.58,3.51,3193008.0,601288
2018-12-26,3.55,3.59,3.6,3.55,2160061.0,601288
2018-12-27,3.61,3.6,3.62,3.59,2686513.0,601288
2018-12-28,3.61,3.6,3.66,3.6,2056423.0,601288
2019-01-02,3.61,3.52,3.62,3.51,1988996.0,601288
2019-01-03,3.51,3.54,3.55,3.5,1470488.0,601288
2019-01-04,3.53,3.59,3.6,3.51,2049765.0,601288
2019-01-07,3.61,3.57,3.61,3.55,2268774.0,601288
2019-01-08,3.57,3.53,3.57,3.52,1951065.0,601288
2019-01-09,3.54,3.55,3.58,3.53,2897081.0,601288
2019-01-10,3.55,3.51,3.56,3.5,2737707.0,601288
2019-01-11,3.51,3.53,3.53,3.5,2062165.0,601288
2019-01-14,3.53,3.5,3.54,3.49,1659132.0,601288
2019-01-15,3.5,3.53,3.53,3.49,1730631.0,601288
2019-01-16,3.52,3.52,3.53,3.5,1489836.0,601288
2019-01-17,3.53,3.53,3.55,3.52,2493697.0,601288
2019-01-18,3.54,3.58,3.6,3.53,3531703.0,601288
2019-01-21,3.58,3.58,3.63,3.58,2913045.0,601288
2019-01-22,3.59,3.57,3.59,3.56,1361119.0,601288
2019-01-23,3.57,3.59,3.6,3.56,1654534.0,601288
2019-01-24,3.6,3.61,3.62,3.59,1558177.0,601288
2019-01-25,3.63,3.67,3.68,3.62,2761011.0,601288
